LinkedIn_news_id (by day),LinkedIn_avg_popularity (by day)
26428,-0.5
26429,10029.0
26434,-0.5
26442,0.0
26443,-1.0
26452,2959.5
26453,9885.5
26456,-12.0
26457,1937.0
26460,8451.0
26464,209.0
26465,-0.5
26466,-0.5
26468,-1.0
26471,-1.0
26472,72.0
26476,-12.0
26477,-12.0
26480,1224.5
26481,-7.5
26482,386.0
26492,47.0
26498,27.0
26503,72.0
26504,279.5
26507,40.0
26508,8876.5
26510,1263.5
26513,-3.0
26514,204.5
26515,-18.0
26521,-1.5
26522,0.0
26527,0.0
26528,37.0
26531,821.5
26532,-1.5
26533,-13.0
26537,120.0
26538,-1.0
26542,-0.5
26543,47.0
26544,-12.0
26546,-0.5
26547,20373.0
26551,-1.0
26552,-10.5
26553,70.0
26555,1369.0
26556,726.5
26559,-0.5
26560,70.0
26563,121.5
26564,70.5
26565,3081.0
26566,-20.0
26567,-13.5
26568,-12.5
26571,3824.5
26572,12.0
26573,4220.5
26574,-13.0
26577,-13.0
26579,326.5
26581,232.0
26582,1502.0
26584,-17.5
26585,-24.5
26586,-16.0
26588,2904.0
26589,-14.0
26591,63.0
26592,453.5
26593,770.0
26594,1469.5
26606,-6.0
26607,-4.5
26611,-9.0
26612,71.5
26613,375.0
26615,-12.5
26619,-13.0
26626,-4.5
26634,3823.5
26635,90.5
26642,361.0
26649,-34.5
26654,4075.5
26655,-4.5
26666,0.0
26667,-12.5
26675,105.0
26676,-20.0
26677,44.0
26678,-13.5
26683,162.0
26686,195.5
26690,-12.5
26696,-12.0
26699,708.5
26700,63.0
26702,12798.0
26705,-12.0
26707,2232.5
26708,-12.5
26714,22945.5
26719,-0.5
26726,187.0
26727,-12.5
26729,-0.5
26730,140.0
26731,0.0
26732,-18.0
26734,-6.0
26737,8136.0
26738,260.0
26739,66.0
26742,656.0
26743,-12.0
26745,532.5
26747,-40.0
26751,2807.5
26753,159.0
26756,91.5
26764,175.5
26769,717.5
26770,7.5
26771,-4.5
26774,33.0
26780,22184.0
26781,0.0
26782,64.5
26789,-14.0
26792,140.5
26793,203.0
26794,-15.0
26796,-52.0
26798,10.0
26805,-12.5
26808,228.0
26809,-4.5
26815,-12.0
26818,169.5
26824,51.0
26826,-12.0
26827,129.5
26828,3458.5
26832,21435.0
26833,32590.5
26834,4923.0
26836,1910.5
26837,217.0
26838,263.5
26840,-12.5
26845,-0.5
26846,-1.5
26847,3277.0
26848,52.5
26853,219.0
26856,540.5
26859,30252.0
26860,-12.0
26862,16183.5
26863,393.0
26864,2761.0
26866,19995.5
26868,-15.0
26871,645.5
26872,71.0
26873,402.0
26881,16694.5
26882,-13.5
26885,-12.0
26886,777.5
26889,27243.0
26890,-12.0
26891,794.5
26895,209.5
26901,60.0
26906,-1.5
26907,2709.5
26917,-39.0
26922,54.0
26924,21801.5
26926,-41.0
26927,2478.0
26940,-15.5
26941,666.0
26950,1171.0
26951,151.5
26952,-18.0
26953,-16.0
26954,754.5
26955,273.5
26956,1685.5
26958,552.5
26960,-1.5
26961,69.0
26963,-12.5
26964,8449.5
26968,69.5
26980,-12.0
26981,67.0
26985,-12.5
26994,490.0
26997,1525.0
26998,300.0
27002,772.5
27003,8302.0
27004,3620.0
27005,707.0
27008,1158.0
27015,1609.5
27018,315.5
27026,20934.0
27027,267.5
27029,28.0
27031,465.5
27034,-12.5
27036,5493.0
27040,-12.0
27044,-3.0
27045,0.0
27046,-0.5
27056,43.5
27057,101.0
27058,108.0
27063,1867.5
27064,-3.0
27074,8576.0
27075,3101.0
27076,2429.0
27077,6508.0
27083,300.0
27084,1094.0
27085,2701.5
27086,96.5
27087,-6.0
27088,1250.5
27089,686.0
27090,13627.5
27092,12864.5
27093,-1.0
27094,-1.5
27095,-12.0
27098,948.5
27099,64.5
27103,715.5
27106,3383.5
27107,71.0
27109,4526.0
27115,285.0
27116,641.0
27118,597.5
27119,752.5
27120,168.5
27121,4.0
27122,1379.5
27123,154.5
27124,-12.0
27130,-9.0
27131,196.0
27132,-12.0
27135,-66.0
27136,-1.0
27137,-1.0
27138,-13.0
27141,995.0
27142,173.5
27143,125.5
27150,238.0
27153,4235.5
27156,155.0
27157,682.5
27158,-1.0
27162,5316.5
27163,1195.5
27168,-9.0
27170,-12.0
27171,93.5
27174,4901.0
27179,-23.0
27181,51.0
27193,-1.5
27196,108.5
27212,-27.5
27219,-15.5
27220,-16.5
27221,300.5
27229,-1.5
27231,-23.5
27234,258.0
27239,2193.5
27249,48.0
27253,6260.5
27257,0.0
27274,61.0
27290,35.0
27291,3071.0
27292,-1.5
27294,-12.0
27297,-12.0
27299,6.5
27301,53.5
27306,-27.0
27308,-19.0
27314,58723.0
27315,-21.0
27319,-12.5
27323,258.0
27324,-0.5
27325,-13.0
27331,5213.5
27336,89.0
27337,-1.5
27344,-1.0
27346,-12.0
27348,-1.0
27350,21158.0
27355,0.0
27359,1467.0
27361,31.0
27363,2227.0
27364,761.5
27367,938.5
27368,-1.0
27372,4085.5
27383,39.0
27384,-15.0
27385,133.5
27386,59.5
27388,674.0
27390,140.0
27391,590.5
27392,599.0
27397,451.5
27398,159.5
27402,157.0
27404,57.0
27409,1082.5
27411,-12.5
27412,125.0
27413,471.5
27414,14668.0
27415,72.0
27416,-12.5
27419,795.0
27432,442.5
27434,0.0
27441,-4.5
27449,-19.5
27451,-0.5
27454,-16.5
27456,7009.5
27457,-72.0
27464,1511.5
27465,0.0
27475,0.0
27480,173.0
27484,98.0
27486,63.0
27487,145.5
27495,782.0
27496,459.0
27498,0.0
27501,183.0
27502,-19.0
27503,-12.0
27504,1302.0
27505,255.5
27507,-60.0
27514,-12.0
27515,98980.0
27517,39.5
27521,71.0
27522,236.0
27529,182.5
27536,0.0
27546,52.5
27547,274.5
27553,60.0
27554,1086.0
27558,-72.0
27567,0.0
27569,-10.5
27573,-60.5
27579,728.5
27583,-63.0
27584,366.0
27588,-64.5
27592,-7.5
27598,151.5
27603,0.0
27612,57.0
27613,131.5
27614,54.0
27619,481.0
27620,-13.5
27623,-53.5
27628,1780.5
27629,-39.0
27634,1170.0
27639,-1.5
27644,122.5
27649,0.0
27654,0.0
27656,-12.0
27660,2483.5
27661,105.0
27667,-1.5
27668,-63.0
27670,679.5
27672,1107.5
27673,-72.0
27677,69.5
27678,61.0
27689,506.5
27690,-72.0
27692,0.0
27695,2320.0
27697,1860.5
27700,-69.5
27703,-12.5
27708,94.5
27711,632.0
27720,3936.0
27721,47.0
27726,6385.5
27727,0.0
27728,28.5
27730,4483.5
27737,-12.0
27742,0.0
27744,-0.5
27745,907.0
27746,447.5
27748,-1.0
27749,113.0
27752,121.0
27759,-12.0
27763,325.0
27764,72.0
27765,-12.0
27768,0.0
27769,0.0
27771,651.5
27773,-1.0
27774,660.5
27776,0.0
27781,-47.5
27782,1.5
27783,12.5
27784,480.0
27785,-12.0
27797,-1.5
27805,201.5
27809,1640.5
27810,69.0
27820,-1.0
27835,52.5
27836,3065.5
27843,27.0
27844,72.0
27851,274.5
27852,215.0
27856,67.0
27860,-0.5
27861,9353.5
27866,686.0
27867,-0.5
27873,756.0
27880,256.5
27881,0.0
27884,1984.0
27885,-0.5
27886,9.0
27903,44.0
27915,2152.5
27916,0.0
27922,0.0
27923,-46.0
27929,0.0
27930,-13.5
27936,31.5
27944,1069.5
27945,72.0
27946,71.0
27947,-0.5
27952,0.0
27961,451.5
27962,747.5
27963,805.5
27970,0.0
27978,-3.0
27982,615.5
27990,200.5
28004,0.0
28011,4092.5
28012,-0.5
28028,-4.5
28032,493.5
28033,371.0
28039,260.5
28040,413.5
28046,30.0
28047,-1.5
28054,52.0
28055,-9.0
28070,102.5
28071,1503.5
28076,-3.0
28077,78.0
28078,-72.0
28080,2972.0
28082,-15.0
28086,67.0
28089,70.0
28100,9.0
28107,3453.5
28110,829.5
28115,64.5
28129,-0.5
28130,7908.5
28139,114.5
28151,-2.5
28154,149.5
28155,-13.0
28166,-12.0
28167,1408.5
28168,-0.5
28169,-0.5
28170,6574.0
28173,-30.0
28177,6549.0
28178,-1.0
28179,630.0
28180,54.0
28183,-12.5
28186,535.0
28192,-12.5
28197,-25.5
28202,10991.0
28204,624.0
28205,165.0
28206,2336.5
28207,0.0
28208,0.0
28210,39.0
28211,908.5
28215,2.0
28216,2427.5
28217,-12.5
28218,428.5
28219,344.0
28220,66.0
28223,4973.5
28224,264.5
28230,-15.0
28231,11401.0
28232,-12.0
28237,885.5
28238,1068.5
28239,0.0
28241,7727.5
28242,0.0
28245,-12.0
28246,-12.0
28247,14308.0
28248,213.5
28250,-15.0
28251,215.0
28254,2125.5
28255,310.5
28256,2492.5
28259,1393.5
28260,-12.5
28261,-12.0
28265,655.5
28266,70.0
28270,-12.5
28271,-4.5
28272,-12.0
28277,38.5
28278,-12.0
28279,81.5
28285,-12.5
28286,-13.5
28290,108.5
28298,671.0
28299,10054.5
28300,1300.0
28301,-12.0
28302,-12.5
28306,1168.0
28309,10647.5
28310,457.0
28314,-13.0
28317,-0.5
28321,-12.0
28325,130.5
28327,-12.5
28328,491.5
28330,-1.5
28332,-1.0
28334,69.0
28338,1249.0
28339,-1.5
28342,130.5
28344,-12.5
28345,3360.5
28348,-12.5
28351,55.5
28352,250.0
28353,-14.0
28355,1739.5
28356,2657.5
28358,1424.0
28359,-1.0
28366,1229.5
28367,-25.5
28375,3833.5
28382,-1.5
28389,360.0
28390,1680.5
28393,5910.0
28397,841.5
28407,668.0
28410,1277.5
28414,497.0
28415,-12.5
28418,-13.0
28430,934.0
28439,-16.5
28449,-17.0
28454,85.5
28460,2060.0
28461,-39.5
28462,-12.0
28469,-13.0
28471,52.0
28476,-41.0
28478,286.5
28485,174.5
28493,-41.0
28494,-34.5
28495,-34.0
28498,343.0
28502,-13.0
28503,338.0
28505,-19.5
28506,1388.0
28508,-13.0
28516,71.0
28517,186.5
28518,0.0
28519,-13.0
28522,219.5
28523,-12.5
28525,68.5
28526,-1.5
28530,-13.0
28534,8442.0
28535,3028.0
28537,72.0
28538,0.0
28541,3767.5
28542,-3.0
28543,334.5
28544,-48.0
28547,-12.0
28550,-12.0
28555,9238.0
28560,5450.5
28561,172.0
28562,2423.5
28563,-12.0
28565,2030.0
28566,1654.0
28568,-0.5
28569,70.0
28570,1777.0
28573,0.0
28574,-1.5
28575,-12.5
28576,-14.5
28578,35.0
28579,2259.5
28582,-13.0
28583,267.0
28586,-13.5
28587,-12.5
28592,867.5
28595,-0.5
28601,-21.0
28606,99.5
28607,-0.5
28611,111.0
28613,1230.0
28614,-4.5
28621,1924.0
28625,2054.0
28626,-3.0
28633,511.5
28634,141.5
28635,138.0
28637,1575.5
28641,60.0
28647,109.0
28654,-40.5
28661,-41.5
28669,-43.5
28670,-16.5
28672,68.5
28675,-12.0
28682,-16.5
28683,0.0
28686,57.5
28687,-13.0
28688,-16.5
28691,198.5
28692,70.0
28694,-0.5
28698,75.0
28699,-13.5
28706,1345.0
28711,-1.0
28719,-6.0
28720,124.5
28741,-1.5
28748,72.0
28751,1798.0
28754,130.5
28755,0.0
28757,130.0
28759,74.0
28761,-13.0
28767,4800.5
28771,-1.5
28775,137.5
28781,2604.5
28784,67.5
28785,-0.5
28787,2940.5
28791,-17.0
28796,0.0
28801,-72.0
28802,105.5
28805,45.0
28807,72.0
28808,0.0
28812,464.5
28815,244.5
28816,-13.5
28817,-48.0
28818,-12.0
28820,-1.5
28821,142.5
28822,307.5
28823,-13.0
28826,202.0
28831,522.5
28832,1126.5
28833,-1.5
28838,-4.5
28839,-0.5
28842,135.0
28845,-0.5
28846,4557.0
28848,-51.5
28851,5700.0
28852,915.5
28856,-1.0
28857,-12.5
28859,-10.5
28860,-72.0
28864,3197.0
28865,58.5
28866,492.0
28869,1689.5
28870,228.5
28872,413.5
28873,757.5
28874,2224.0
28876,193.5
28877,880.0
28878,-9.0
28880,-12.0
28881,5697.5
28884,-12.0
28885,6584.0
28886,72.0
28889,-15.0
28890,70.5
28891,-12.0
28892,-12.5
28893,-12.0
28901,8404.5
28902,60.0
28903,-0.5
28907,-15.5
28908,5184.5
28909,-1.5
28910,3962.0
28912,895.0
28913,-72.0
28917,57.0
28918,-6.0
28921,48.0
28922,152.5
28924,128.5
28927,71.0
28929,-0.5
28934,214.0
28940,-1.5
28945,15.0
28946,-3.0
28950,-12.5
28953,54.0
28955,162.0
28961,0.0
28965,6842.5
28968,1213.0
28969,-1.5
28973,-13.5
28974,945.5
28975,981.5
28980,30.0
28984,219.5
28989,2165.0
28990,-0.5
28992,0.0
28993,831.0
28996,11557.0
28997,814.5
29003,560.5
29004,-0.5
29005,-12.0
29011,-0.5
29016,1870.5
29017,1257.5
29025,-0.5
29026,1022.5
29029,-12.0
29033,-0.5
29034,3405.5
29035,-1.0
29040,233.5
29041,100.0
29043,-13.0
29046,232.5
29047,-1.0
29052,44.5
29053,-12.0
29057,57.0
29058,919.5
29061,62698.5
29062,-12.0
29063,1249.5
29065,-12.0
29076,71.0
29083,1220.5
29085,19874.0
29086,-4.5
29087,-0.5
29088,323.0
29094,-0.5
29095,-9.0
29096,-0.5
29101,-12.0
29102,1789.5
29103,-1.5
29105,-12.5
29108,-3.0
29109,-1.0
29116,0.0
29117,-0.5
29120,130.5
29124,398.5
29127,4405.0
29128,369.5
29129,-12.0
29136,70.0
29137,0.0
29138,64.5
29142,1116.0
29149,51.0
29150,-1.0
29154,102.5
29164,1449.0
29166,277.0
29167,550.5
29172,1680.0
29173,-9.0
29184,415.0
29185,-9.0
29194,0.0
29206,48.0
29211,163.0
29212,-18.0
29219,204.0
29220,-1.0
29223,-50.5
29224,94.5
29225,237.5
29227,12.0
29228,-12.0
29231,-1.5
29233,-0.5
29237,-28.5
29244,496.5
29245,-13.5
29251,159.5
29258,366.0
29260,-12.5
29267,4411.0
29271,144.0
29272,-72.0
29274,-7.5
29275,4102.0
29277,-9.0
29285,61.5
29286,99.0
29288,3080.0
29289,2.5
29291,-13.0
29292,-68.5
29294,-1.5
29295,-34.0
29304,3806.0
29305,0.0
29307,-33.0
29308,-1.0
29313,259.5
29314,442.0
29315,-4.5
29325,-0.5
29336,-30.0
29341,-0.5
29342,-72.0
29345,70.0
29347,0.0
29348,-0.5
29350,20066.0
29357,0.0
29358,0.0
29361,21246.5
29362,75.0
29366,-0.5
29367,7.5
29371,268.5
29372,-34.5
29376,511.5
29377,125.0
29379,-3.0
29380,139.5
29382,-12.0
29385,-0.5
29388,-0.5
29392,194.0
29394,2455.0
29395,109.0
29396,126.0
29398,-72.0
29407,207.0
29409,66.5
29423,0.0
29424,71.0
29426,2689.0
29437,1229.0
29438,-18.0
29440,-0.5
29441,-9.0
29444,211.5
29459,198.0
29463,1832.5
29464,-0.5
29465,-9.0
29476,-0.5
29490,70.5
29493,24.5
29501,0.0
29503,425.5
29504,0.0
29506,166.0
29507,8197.5
29516,219.0
29517,182.5
29522,414.5
29523,107.0
29527,45.0
29540,0.0
29544,-0.5
29545,14776.0
29550,769.5
29551,0.0
29552,170.5
29558,72.0
29559,613.5
29560,4949.5
29561,337.5
29564,1226.5
29565,71.5
29570,-0.5
29571,0.0
29574,624.0
29575,1958.5
29576,116.5
29577,140.5
29578,-13.0
29582,41.5
29583,0.0
29584,468.5
29585,-0.5
29586,285.5
29587,-12.5
29590,483.0
29591,207.5
29592,-1.0
29593,0.0
29594,-1.0
29595,-13.5
29596,-12.0
29599,566.0
29600,0.0
29601,71.0
29602,1285.5
29606,-1.5
29607,-1.5
29610,1525.5
29611,1724.0
29615,155.0
29616,200.5
29619,137.0
29620,1274.0
29622,9722.0
29623,0.0
29626,263.5
29627,1258.0
29628,-12.5
29630,-0.5
29632,246.0
29633,5590.0
29634,-12.5
29637,1453.0
29638,406.5
29643,253.0
29646,148.5
29652,6642.0
29654,104.0
29656,10886.5
29657,10611.5
29658,-0.5
29659,3076.5
29661,-12.5
29662,-15.5
29663,4795.0
29664,-13.0
29665,47.0
29666,16531.5
29667,0.0
29668,63.0
29670,-12.5
29675,398.5
29676,-12.0
29677,205.0
29678,5839.0
29679,758.0
29680,-12.0
29683,-12.5
29688,-3.0
29690,-12.0
29692,1355.5
29696,289.0
29697,710.5
29701,-1.5
29713,547.5
29717,43544.0
29718,-10.5
29723,881.5
29727,-12.0
29729,2.5
29750,12817.5
29751,222.0
29756,72.0
29758,-26.0
29759,-20.0
29769,0.0
29773,0.0
29774,2947.0
29776,27.5
29780,-1.0
29782,0.0
29783,-10.5
29788,-12.0
29792,179.0
29793,-3.0
29799,22341.0
29801,-34.5
29804,845.5
29808,64.0
29809,-36.0
29811,-43.5
29813,61.5
29814,273.0
29815,194.5
29816,318.0
29817,4039.0
29818,452.5
29823,560.0
29824,0.0
29825,193.0
29826,-12.5
29830,88.5
29831,-13.0
29832,-12.0
29837,1705.5
29838,1240.5
29852,18121.0
29853,2715.0
29854,-1.0
29855,-12.5
29858,3107.5
29860,-12.0
29861,13502.5
29863,221.0
29864,445.5
29865,425.5
29867,8716.0
29868,1238.5
29870,-12.5
29871,-12.0
29879,2885.5
29880,159.5
29881,107.5
29882,1214.0
29887,0.0
29888,-1.5
29889,847.5
29890,-12.0
29895,432.0
29896,-12.0
29897,39.0
29899,-1.0
29901,-3.0
29903,0.0
29906,-1.5
29907,-1.0
29910,6013.0
29911,-0.5
29912,68.5
29913,43.5
29915,1415.0
29916,7.0
29919,1649.0
29920,16.0
29923,2419.0
29924,-1.5
29934,-13.0
29939,-13.5
29940,-12.0
29942,3463.0
29943,-12.0
29945,-9.0
29946,-1.5
29950,2892.5
29951,51.5
29952,91.0
29956,57.0
29957,27.0
29958,6502.5
29960,-12.0
29961,-12.0
29964,61.0
29968,915.5
29969,-1.5
29970,5454.0
29971,1475.5
29972,726.5
29975,-7.5
29981,54.0
29984,419.0
29986,20972.5
29989,-9.0
29990,1492.5
29991,214.0
29993,260.5
29994,53.0
30003,1263.0
30006,1264.0
30007,-15.0
30012,-12.5
30013,-14.5
30021,-9.0
30033,0.0
30034,135.5
30038,-0.5
30039,-34.5
30044,1315.5
30045,-0.5
30046,228.0
30050,130.0
30051,71.0
30052,-53.0
30056,1777.0
30058,-12.0
30059,-12.0
30062,8019.5
30063,69.0
30064,2153.0
30067,-12.0
30071,1451.5
30075,290.0
30077,419.5
30078,-12.0
30084,547.5
30086,5301.0
30088,-71.5
30092,271.5
30093,3697.5
30095,6283.0
30096,208.5
30103,-12.0
30104,-12.0
30113,0.0
30114,-12.0
30118,-12.5
30119,-12.5
30124,-12.0
30125,727.0
30126,6547.0
30127,129.5
30128,716.0
30130,3017.0
30131,52.5
30132,-12.5
30134,3865.5
30135,-1.0
30137,400.0
30140,4295.5
30141,-0.5
30144,306.5
30145,78.0
30151,-1.5
30153,752.0
30154,0.0
30155,-3.0
30157,-13.0
30159,213.5
30160,-0.5
30161,36.5
30162,1005.0
30169,-1.5
30172,44355.0
30177,3976.5
30178,187.0
30181,277.0
30182,-12.5
30185,2053.5
30186,-1.0
30187,-13.0
30188,1916.5
30190,169.5
30193,1853.0
30196,-1.5
30198,-12.0
30203,32.0
30206,-0.5
30210,0.0
30211,-12.5
30212,1283.0
30214,4364.5
30217,301.5
30218,1746.0
30219,-3.0
30220,273.5
30221,-0.5
30224,144.5
30225,1211.0
30230,948.5
30231,-1.5
30234,94.5
30236,-12.5
30239,719.0
30240,841.5
30248,1246.5
30253,100.5
30254,25.5
30255,3142.5
30256,-13.0
30257,332.5
30259,5050.5
30260,-3.0
30261,27182.0
30264,234.5
30266,857.5
30272,1046.0
30273,-12.0
30277,-12.0
30278,70.0
30284,369.0
30287,171.0
30289,-16.0
30290,-17.0
30291,-16.5
30292,-12.0
30293,-12.0
30294,-14.0
30297,233.0
30298,-72.0
30299,-15.5
30301,141.0
30302,-12.0
30304,1157.0
30306,-19.0
30312,299.0
30323,569.5
30324,-1.0
30329,170.0
30335,1369.0
30345,2048.5
30346,-0.5
30349,0.0
30352,-1.0
30353,345.5
30359,0.0
30374,48.0
30375,25017.5
30377,3287.0
30383,-12.0
30390,65.0
30391,7857.0
30397,3077.5
30401,-13.5
30402,-12.0
30408,-1.5
30414,1886.0
30421,280.0
30422,-0.5
30425,-12.0
30426,-12.0
30427,6898.5
30428,-14.0
30430,-0.5
30435,349.0
30444,11615.0
30445,-12.0
30446,839.0
30449,8849.5
30451,86.5
30452,1149.0
30458,-0.5
30459,70.0
30464,29539.0
30465,462.5
30466,0.0
30469,8229.0
30472,691.5
30475,198.0
30480,4139.5
30481,478.0
30485,703.0
30486,71.0
30487,63.0
30488,-72.0
30490,51760.0
30491,337.0
30492,-1.5
30493,-12.0
30496,2153.0
30497,6164.5
30498,885.5
30503,-0.5
30504,812.5
30505,72.0
30506,58.0
30507,19.0
30512,143.5
30515,-0.5
30516,4439.5
30517,-1.5
30518,72.0
30520,1600.0
30523,-12.0
30526,-1.5
30527,7735.5
30530,1748.0
30531,164.5
30533,363.5
30536,590.0
30539,-12.0
30541,446.0
30549,-9.0
30554,-0.5
30555,71.5
30560,606.5
30562,-53.5
30563,26.0
30566,1375.0
30569,138.0
30570,-9.0
30573,486.5
30574,59.0
30578,-72.0
30585,1020.0
30590,12854.0
30596,35.0
30597,-19.5
30598,-1.5
30600,-24.5
30606,-12.0
30608,-12.0
30613,1061.0
30617,479.5
30625,-1.0
30626,-72.0
30630,-72.0
30631,121.5
30633,-30.0
30636,-1.0
30637,625.0
30638,3809.0
30644,-1.5
30646,175.5
30647,281.0
30648,-0.5
30649,-12.0
30655,0.0
30657,1145.5
30660,478.5
30667,-1.5
30668,124.5
30673,71.0
30674,13337.0
30675,-12.5
30678,44.0
30679,-12.0
30684,114.0
30688,-3.0
30689,2242.5
30697,501.5
30701,0.0
30702,140.5
30703,99.0
30704,14841.0
30707,1040.0
30710,0.0
30711,-12.0
30713,194.5
30714,-0.5
30715,205.0
30716,-14.5
30719,446.5
30720,30.0
30721,2227.0
30726,3037.5
30727,532.5
30728,1250.5
30730,-12.0
30731,420.0
30732,-0.5
30733,63.0
30734,66.5
30735,332.5
30740,121.0
30742,74.5
30743,0.0
30746,965.0
30747,-12.5
30752,42.5
30753,0.0
30754,197.0
30756,354.5
30757,-12.0
30760,2146.5
30761,-0.5
30762,616.0
30767,435.5
30768,-12.0
30771,469.0
30772,45.5
30778,4399.5
30783,-12.5
30788,5008.0
30791,3442.0
30792,0.0
30796,-1.0
30797,-1.0
30803,5610.0
30804,2788.5
30806,1128.0
30812,288.0
30815,-12.5
30818,-13.5
30821,-12.0
30827,445.5
30841,64.0
30842,-17.0
30846,144.0
30847,19144.5
30848,56016.5
30849,35.0
30850,-19.5
30855,263.5
30860,0.0
30861,-0.5
30864,0.0
30868,7731.0
30871,61.0
30872,233.5
30874,-0.5
30878,-68.0
30880,0.0
30883,0.0
30889,82.0
30891,0.0
30899,431.0
30900,22.0
30901,-60.5
30902,1213.0
30903,-1.5
30904,232.5
30905,1313.0
30906,69.0
30908,0.0
30910,19.5
30911,0.0
30914,0.0
30920,0.0
30922,-0.5
30924,818.5
30927,117.0
30929,-13.5
30931,82.5
30933,279.0
30961,210.0
30962,-0.5
30965,-13.0
30993,34027.0
30994,229.0
30995,45.0
30996,57.0
30997,-7.5
30998,-51.0
30999,-6.0
31001,-3.0
31002,-9.0
31007,-10.5
31008,508.0
31009,-55.5
31010,-35.5
31012,366.5
31013,-7.5
31015,68.5
31016,-7.5
31020,-1.0
31021,-6.0
31024,-12.5
31026,1138.0
31027,-7.5
31030,71.0
31034,231.5
31037,-0.5
31038,-72.0
31041,71.0
31051,-13.5
31068,69.0
31076,304.5
31091,-11.0
31092,400.0
31096,2337.0
31097,4551.5
31098,1169.0
31101,-0.5
31102,135.5
31105,-0.5
31106,814.0
31109,10818.0
31111,99.5
31112,37.0
31117,923.5
31118,0.0
31120,-12.5
31121,-12.0
31122,3706.0
31123,3645.5
31124,425.0
31125,418.5
31131,710.0
31132,995.0
31133,0.0
31138,5601.5
31139,0.0
31140,0.0
31147,0.0
31148,2771.0
31149,68.5
31150,-11.0
31155,-0.5
31157,3346.0
31158,221.5
31159,9389.0
31160,520.5
31161,-12.0
31166,1534.0
31167,171.0
31169,-0.5
31172,880.5
31173,37.0
31176,2386.0
31177,0.0
31179,3581.5
31182,3845.0
31185,8587.0
31188,246.5
31192,0.0
31193,0.0
31194,0.0
31197,71.5
31203,71.0
31205,2270.5
31209,1876.0
31210,239.0
31211,-1.5
31212,325.5
31213,97.5
31214,333.0
31215,-11.0
31217,-0.5
31218,454.0
31219,1343.5
31220,-1.5
31221,5285.0
31226,0.0
31227,-12.0
31228,2932.5
31232,684.0
31233,-3.0
31234,-12.5
31235,1006.5
31237,138.5
31238,0.0
31239,0.0
31240,-10.5
31241,-13.0
31242,51.0
31246,-11.0
31252,12530.5
31257,-11.5
31261,4798.5
31262,0.0
31263,242.0
31265,-10.5
31268,-0.5
31269,1752.0
31271,611.5
31272,9505.5
31273,36.0
31274,0.0
31275,3851.5
31277,0.0
31280,1959.0
31281,1898.5
31282,-1.0
31283,300.5
31284,130.5
31285,-10.5
31291,411.0
31292,195.5
31293,120.0
31294,-10.5
31297,2254.5
31298,87.0
31299,-10.5
31300,29.0
31303,6459.0
31304,-10.5
31305,112.0
31309,2013.0
31310,-3.0
31316,-0.5
31318,-11.0
31322,-9.0
31323,6258.0
31325,-10.5
31326,166.5
31330,72.0
31331,10133.5
31332,0.0
31333,-10.5
31334,-10.5
31339,355.0
31340,-1.0
31343,917.0
31344,-6.0
31345,49327.5
31346,215.0
31347,42.0
31349,37518.0
31350,-10.5
31352,7650.5
31353,-10.5
31358,-10.5
31361,52127.0
31367,911.5
31368,716.5
31379,1291.0
31380,5273.0
31381,186.0
31391,-1.0
31392,120.0
31399,401.0
31400,-1.5
31401,-1.5
31402,64.5
31406,27.5
31424,5609.0
31425,70.0
31427,594.5
31428,2451.5
31429,65.0
31434,187.0
31435,-14.5
31436,-13.0
31437,-21.5
31438,332.5
31439,42.0
31440,523.0
31441,-14.0
31442,-17.5
31443,-13.5
31444,-11.5
31445,-18.0
31446,-21.0
31449,-11.0
31451,-10.5
31455,-12.0
31456,50.5
31457,-22.5
31461,-21.0
31464,365.5
31468,1583.0
31470,-10.5
31471,160.0
31472,-24.5
31473,-10.5
31476,3805.5
31477,-1.5
31478,180.0
31484,33689.5
31487,8249.5
31488,2147.0
31501,558.0
31502,306.0
31507,9455.5
31508,0.0
31509,3949.0
31510,1693.0
31511,-17.5
31512,721.5
31513,7694.0
31514,1833.5
31517,221.0
31518,3986.5
31522,2697.0
31526,174.0
31527,-10.5
31533,106.5
31534,0.0
31536,-11.5
31540,-12.5
31545,-1.5
31548,-10.5
31551,9792.5
31552,1941.0
31553,0.0
31554,374.5
31555,-14.0
31556,-10.5
31558,4730.5
31559,-19.5
31560,119.5
31561,1650.0
31563,-0.5
31565,-11.5
31568,69.0
31569,-3.0
31572,49.5
31577,-3.0
31584,1998.0
31585,-3.0
31586,926.5
31590,62.5
31591,457.5
31595,-4.5
31598,0.0
31599,0.0
31604,82.5
31607,21771.0
31609,170.5
31612,1523.5
31615,1422.0
31616,580.0
31618,-11.0
31621,1585.0
31622,8349.0
31627,823.5
31630,1487.0
31631,-13.0
31634,0.0
31636,511.5
31638,-10.5
31641,0.0
31643,-10.5
31647,-9.0
31649,511.0
31651,210.0
31653,170.0
31662,8257.0
31663,-12.0
31668,-21.5
31671,-11.0
31675,-0.5
31684,-10.5
31687,1300.0
31694,-14.0
31706,-0.5
31708,71.0
31712,6139.0
31713,1087.5
31715,154.5
31716,951.5
31717,-0.5
31727,203.5
31728,36.0
31729,-26.0
31730,89.0
31734,-10.5
31738,1120.5
31739,878.0
31740,-19.5
31746,0.0
31747,70.0
31748,-1.5
31751,2876.0
31758,-25.5
31759,-18.0
